rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument_type_predicted,instrument_type_name,instrument_identification,instrument_identification_name
0.022075357,2261.0589889904736,1726.843818316581,3994.4091796875,0.12158203125,-283.8186514476864,77.00202301705883,-38.094069399760116,75.46160077744683,4.055008170019676,-19.900442990726372,-25.591841093047876,-9.267292797872429,-8.55472237754598,0.02767358349647686,-3.6814732803738615,-20.63085640160321,-15.122451258556955,6,singing,0,Single Voice Singing
0.029542588,1378.2202353872672,1570.3192088708852,2906.982421875,0.08447265625,-331.59038140617537,102.1476258873497,-26.419493265654527,40.05101954383194,13.610505011279272,-22.397384364747452,-17.22142985028573,-13.571533693916548,-12.325641972377577,-7.2093016941447985,-9.667746725665857,-21.264296972278224,-24.641333226477524,6,singing,0,Single Voice Singing
0.034040354,935.1722097314939,1559.5715784275942,1733.4228515625,0.04052734375,-378.62813397467653,118.16852458512184,8.67195281134821,22.850735746873355,24.14247101370905,-15.458808514000813,-13.019302679368113,-1.0910665953155705,-14.184021217356593,-9.389463152338823,-1.3959391745250938,-20.410140034416102,-29.902444195137534,6,singing,0,Single Voice Singing
0.03505403,644.4312944295923,1337.6728358262544,721.3623046875,0.025390625,-421.6981648501143,109.71819336456144,41.75852915860819,20.463068377732085,15.738101853005382,3.1262867657845246,-0.01258622834367552,-1.9234860133692717,-10.89329174576958,-10.358001248763662,-7.6367974697533025,-17.95068830733379,-24.856250323524016,5,percussion,1,Percussion
0.031090023,897.6944380280316,1863.1577923458037,1055.126953125,0.02197265625,-435.7081792211857,98.83575014797566,38.63540162289998,14.511137968934133,15.863246914225146,11.768683329840659,4.074153897495263,-0.5077921777283678,-6.004800011405825,-10.770998316695142,-12.509817492658595,-15.082558883725696,-17.851829462983666,5,percussion,1,Percussion
0.023220636,830.8655171086393,1793.6322894110795,839.794921875,0.02197265625,-467.84270180882163,77.07264698941162,50.453754239641455,27.63610135536519,17.644590376120156,15.01821948118683,10.739029004255467,3.106266807264279,-3.6559613202349754,-7.29626452946643,-9.83488555568129,-13.01136053269299,-15.337569769806775,5,percussion,1,Percussion
0.01632507,722.4082545708118,1638.7460213439088,549.0966796875,0.021484375,-487.4355909221573,58.58877044711428,50.76543853740175,39.67013331523304,27.519674325153986,16.32555619957315,7.363947061089782,0.9917451056973565,-3.1786880671182827,-5.886342138388763,-7.817269863003511,-9.357935394784015,-10.566077465807243,5,percussion,1,Percussion
0.015890514,800.8366075849542,1759.3220741878044,678.2958984375,0.02197265625,-477.36688764618407,69.05898341100294,52.648592087492574,34.025147543498086,19.69562035585301,11.414995697592108,6.7763563765624095,2.6371878687876196,-2.130585634978757,-6.633804963438726,-9.76527285392761,-11.510232311695901,-12.634837272731378,5,percussion,1,Percussion
0.017753985,1012.0285806360923,2014.7454040813125,1453.4912109375,0.02197265625,-450.6075701297084,88.80427509862365,42.84311111827212,17.21750655512809,13.148602342995266,9.347654341717913,1.485561141424722,-3.275219855811242,-5.794214764816463,-9.459855878607625,-12.341878641764517,-13.433515862954309,-14.608890968040116,5,percussion,1,Percussion
0.017669251,887.851502224134,1873.307338782957,968.994140625,0.02197265625,-463.64716881067636,80.09381301322281,48.370553996520336,23.522203068672958,14.137800337278513,11.324496214631212,6.246123284487501,-0.19570326528612964,-4.268686089066806,-6.544607211739276,-9.200007531020598,-11.849665231299532,-13.20243565787601,5,percussion,1,Percussion
0.014664194,766.1456753870206,1708.8681041022642,581.396484375,0.02197265625,-484.9112967362543,60.331690574701426,48.30728584884593,33.51686101973887,20.54802840375641,11.670593027470042,6.3761283963733755,2.7077703683249714,-0.9240058627321988,-4.8147101570621835,-8.318487879344032,-10.799909415327402,-12.227157630874643,5,percussion,1,Percussion
0.015215183,1457.9224939447342,2156.2109364371354,3057.71484375,0.03759765625,-448.369859429855,79.2913914052053,27.942775727446787,21.653193015166885,22.67978869073535,2.5047603524927275,-14.575637118109128,-15.56084977440353,-9.549397810641064,-5.232522808917837,-9.377390705540897,-18.677755839045528,-18.26613787281525,6,singing,0,Single Voice Singing
0.033669863,2058.4878411227924,1840.0617632666354,4177.44140625,0.05615234375,-320.6086770362157,73.99418354164794,-22.740734596154716,72.58160230974966,13.156366407614158,-4.184611169284733,-31.47759923505471,-39.58311596636468,-0.9195262568928473,7.39344524303186,-14.07656486187177,-39.70573941181672,-22.193599041323658,6,singing,0,Single Voice Singing
0.04859118,2064.4327107489266,1780.4991811445288,4295.8740234375,0.0634765625,-260.38449439847665,69.32464424432179,-34.95743929849081,95.226852525988,8.789764457815844,12.840820785024677,-33.273194635375056,-42.34472414813554,3.3587149233680558,8.13542530471193,-16.699962947877772,-51.08329391491921,-25.74886193202481,6,singing,0,Single Voice Singing
